dep;jour;pc_vac_dose1;pc_vac_dose2;pc_vac_cum_dose1;pc_vac_cum_dose2
33;2021-03-07;61;5;11237;3126
33;2021-03-08;356;41;11593;3167
33;2021-03-09;732;57;12325;3224
33;2021-03-10;706;61;13031;3285
33;2021-03-11;1241;66;14272;3351
33;2021-03-12;1650;69;15922;3420
33;2021-03-13;812;14;16734;3434
33;2021-03-14;52;0;16786;3434
33;2021-03-15;421;32;17207;3466
33;2021-03-16;254;68;17461;3534
33;2021-03-17;238;77;17699;3611
33;2021-03-18;253;93;17952;3704
33;2021-03-19;688;59;18640;3763
33;2021-03-20;433;7;19073;3770
33;2021-03-21;21;3;19094;3773
33;2021-03-22;500;29;19594;3802
33;2021-03-23;710;32;20304;3834
33;2021-03-24;860;28;21164;3862
33;2021-03-25;1106;39;22270;3901
33;2021-03-26;1322;39;23592;3940
33;2021-03-27;537;2;24129;3942
33;2021-03-28;26;3;24155;3945
33;2021-03-29;734;45;24889;3990
33;2021-03-30;895;52;25784;4042
33;2021-03-31;919;67;26703;4109
33;2021-04-01;1066;70;27769;4179
34;2020-12-28;0;0;0;0
34;2020-12-29;0;0;0;0
34;2020-12-30;0;0;0;0
34;2020-12-31;0;0;0;0
34;2021-01-01;0;0;0;0
34;2021-01-02;0;0;0;0
34;2021-01-03;0;0;0;0
34;2021-01-04;0;0;0;0
34;2021-01-05;13;0;13;0
34;2021-01-06;20;0;33;0
34;2021-01-07;43;0;76;0
34;2021-01-08;76;0;152;0
34;2021-01-09;28;0;180;0
34;2021-01-10;8;0;188;0
34;2021-01-11;81;0;269;0
34;2021-01-12;110;0;379;0
34;2021-01-13;132;0;511;0
34;2021-01-14;178;0;689;0
34;2021-01-15;127;0;816;0
34;2021-01-16;35;1;851;1
34;2021-01-17;25;0;876;1
34;2021-01-18;80;0;956;1
34;2021-01-19;93;0;1049;1
34;2021-01-20;147;0;1196;1
34;2021-01-21;198;0;1394;1
34;2021-01-22;144;0;1538;1
34;2021-01-23;35;0;1573;1
34;2021-01-24;0;0;1573;1
34;2021-01-25;59;0;1632;1
34;2021-01-26;54;1;1686;2
34;2021-01-27;75;0;1761;2
34;2021-01-28;85;15;1846;17
34;2021-01-29;63;25;1909;42
34;2021-01-30;23;1;1932;43
34;2021-01-31;0;0;1932;43
34;2021-02-01;46;41;1978;84
34;2021-02-02;62;69;2040;153
34;2021-02-03;133;62;2173;215
34;2021-02-04;99;107;2272;322
34;2021-02-05;107;117;2379;439
34;2021-02-06;26;18;2405;457
34;2021-02-07;1;9;2406;466
34;2021-02-08;60;79;2466;545
34;2021-02-09;60;92;2526;637
34;2021-02-10;56;143;2582;780
34;2021-02-11;90;212;2672;992
34;2021-02-12;140;126;2812;1118
34;2021-02-13;24;47;2836;1165
34;2021-02-14;2;29;2838;1194
34;2021-02-15;42;68;2880;1262
34;2021-02-16;27;87;2907;1349
34;2021-02-17;46;89;2953;1438
34;2021-02-18;44;73;2997;1511
34;2021-02-19;49;58;3046;1569
34;2021-02-20;14;26;3060;1595
34;2021-02-21;4;0;3064;1595
34;2021-02-22;42;66;3106;1661
34;2021-02-23;31;68;3137;1729
34;2021-02-24;38;112;3175;1841
34;2021-02-25;316;106;3491;1947
34;2021-02-26;473;86;3964;2033
34;2021-02-27;219;23;4183;2056
34;2021-02-28;11;0;4194;2056
34;2021-03-01;184;60;4378;2116
34;2021-03-02;367;55;4745;2171
34;2021-03-03;331;74;5076;2245
34;2021-03-04;581;98;5657;2343
34;2021-03-05;819;81;6476;2424
34;2021-03-06;491;15;6967;2439
34;2021-03-07;149;1;7116;2440
34;2021-03-08;315;55;7431;2495
34;2021-03-09;552;73;7983;2568
34;2021-03-10;505;72;8488;2640
34;2021-03-11;655;65;9143;2705
34;2021-03-12;895;50;10038;2755
34;2021-03-13;397;6;10435;2761
34;2021-03-14;86;0;10521;2761
34;2021-03-15;310;16;10831;2777
34;2021-03-16;185;17;11016;2794
34;2021-03-17;201;42;11217;2836
34;2021-03-18;237;47;11454;2883
34;2021-03-19;442;48;11896;2931
34;2021-03-20;358;1;12254;2932
34;2021-03-21;191;0;12445;2932
34;2021-03-22;328;26;12773;2958
34;2021-03-23;545;22;13318;2980
34;2021-03-24;537;16;13855;2996
34;2021-03-25;792;32;14647;3028
34;2021-03-26;878;34;15525;3062
34;2021-03-27;245;1;15770;3063
34;2021-03-28;36;0;15806;3063
34;2021-03-29;453;34;16259;3097
34;2021-03-30;537;45;16796;3142
34;2021-03-31;546;49;17342;3191
34;2021-04-01;692;47;18034;3238
35;2020-12-28;0;0;0;0
35;2020-12-29;0;0;0;0
35;2020-12-30;0;0;0;0
35;2020-12-31;0;0;0;0
35;2021-01-01;1;0;1;0
35;2021-01-02;0;0;1;0
35;2021-01-03;0;0;1;0
35;2021-01-04;1;0;2;0
35;2021-01-05;6;0;8;0
35;2021-01-06;17;0;25;0
35;2021-01-07;47;0;72;0
35;2021-01-08;66;0;138;0
35;2021-01-09;4;0;142;0
35;2021-01-10;0;0;142;0
35;2021-01-11;51;0;193;0
35;2021-01-12;103;0;296;0
35;2021-01-13;84;0;380;0
35;2021-01-14;116;0;496;0
35;2021-01-15;78;0;574;0
35;2021-01-16;22;3;596;3
35;2021-01-17;1;0;597;3
35;2021-01-18;49;0;646;3
35;2021-01-19;204;0;850;3
35;2021-01-20;122;0;972;3
35;2021-01-21;142;0;1114;3
35;2021-01-22;127;0;1241;3
35;2021-01-23;12;0;1253;3
35;2021-01-24;0;0;1253;3
35;2021-01-25;42;1;1295;4
35;2021-01-26;78;19;1373;23
35;2021-01-27;61;15;1434;38
35;2021-01-28;57;30;1491;68
35;2021-01-29;28;40;1519;108
35;2021-01-30;1;5;1520;113
35;2021-01-31;0;0;1520;113
35;2021-02-01;37;26;1557;139
35;2021-02-02;27;52;1584;191
35;2021-02-03;25;50;1609;241
35;2021-02-04;32;47;1641;288
35;2021-02-05;32;66;1673;354
35;2021-02-06;14;0;1687;354
35;2021-02-07;0;0;1687;354
35;2021-02-08;23;52;1710;406
35;2021-02-09;80;181;1790;587
35;2021-02-10;57;140;1847;727
35;2021-02-11;122;156;1969;883
35;2021-02-12;98;136;2067;1019
35;2021-02-13;1;17;2068;1036
35;2021-02-14;1;0;2069;1036
35;2021-02-15;100;30;2169;1066
35;2021-02-16;90;44;2259;1110
35;2021-02-17;49;43;2308;1153
35;2021-02-18;84;43;2392;1196
35;2021-02-19;71;38;2463;1234
35;2021-02-20;9;3;2472;1237
35;2021-02-21;0;0;2472;1237
35;2021-02-22;56;59;2528;1296
35;2021-02-23;97;32;2625;1328
35;2021-02-24;142;40;2767;1368
35;2021-02-25;568;51;3335;1419
35;2021-02-26;747;31;4082;1450
35;2021-02-27;320;1;4402;1451
35;2021-02-28;0;0;4402;1451
35;2021-03-01;181;29;4583;1480
35;2021-03-02;271;126;4854;1606
35;2021-03-03;371;51;5225;1657
35;2021-03-04;553;92;5778;1749
35;2021-03-05;814;94;6592;1843
35;2021-03-06;415;3;7007;1846
35;2021-03-07;0;0;7007;1846
35;2021-03-08;166;25;7173;1871
35;2021-03-09;438;13;7611;1884
35;2021-03-10;364;23;7975;1907
35;2021-03-11;644;53;8619;1960
35;2021-03-12;1044;35;9663;1995
35;2021-03-13;530;0;10193;1995
35;2021-03-14;3;0;10196;1995
35;2021-03-15;172;97;10368;2092
35;2021-03-16;146;75;10514;2167
35;2021-03-17;149;56;10663;2223
35;2021-03-18;132;61;10795;2284
35;2021-03-19;420;27;11215;2311
35;2021-03-20;297;6;11512;2317
35;2021-03-21;3;0;11515;2317
35;2021-03-22;184;84;11699;2401
35;2021-03-23;382;97;12081;2498
35;2021-03-24;470;88;12551;2586
35;2021-03-25;590;68;13141;2654
35;2021-03-26;789;38;13930;2692
35;2021-03-27;238;5;14168;2697
35;2021-03-28;0;0;14168;2697
35;2021-03-29;309;73;14477;2770
35;2021-03-30;450;74;14927;2844
35;2021-03-31;338;84;15265;2928
35;2021-04-01;431;52;15696;2980
36;2020-12-28;0;0;0;0
36;2020-12-29;0;0;0;0
36;2020-12-30;0;0;0;0
36;2020-12-31;0;0;0;0
36;2021-01-01;0;0;0;0
36;2021-01-02;0;0;0;0
36;2021-01-03;0;0;0;0
36;2021-01-04;0;0;0;0
36;2021-01-05;0;0;0;0
36;2021-01-06;3;0;3;0
36;2021-01-07;8;0;11;0
36;2021-01-08;14;0;25;0
36;2021-01-09;11;0;36;0
36;2021-01-10;13;0;49;0
36;2021-01-11;22;0;71;0
36;2021-01-12;24;0;95;0
36;2021-01-13;18;0;113;0
36;2021-01-14;52;0;165;0
36;2021-01-15;19;0;184;0
36;2021-01-16;2;0;186;0
36;2021-01-17;0;0;186;0
36;2021-01-18;20;0;206;0
36;2021-01-19;54;0;260;0
36;2021-01-20;57;0;317;0
36;2021-01-21;33;0;350;0
36;2021-01-22;28;0;378;0
36;2021-01-23;15;0;393;0
36;2021-01-24;10;0;403;0
36;2021-01-25;30;1;433;1
36;2021-01-26;15;0;448;1
36;2021-01-27;18;2;466;3
36;2021-01-28;14;10;480;13
36;2021-01-29;20;10;500;23
36;2021-01-30;7;8;507;31
36;2021-01-31;8;16;515;47
36;2021-02-01;12;15;527;62
36;2021-02-02;23;19;550;81
36;2021-02-03;16;18;566;99
36;2021-02-04;17;26;583;125
36;2021-02-05;15;12;598;137
36;2021-02-06;0;0;598;137
36;2021-02-07;0;0;598;137
36;2021-02-08;8;13;606;150
36;2021-02-09;14;41;620;191
36;2021-02-10;18;30;638;221
36;2021-02-11;27;47;665;268
36;2021-02-12;23;20;688;288
36;2021-02-13;3;1;691;289
36;2021-02-14;1;4;692;293
36;2021-02-15;0;31;692;324
36;2021-02-16;4;21;696;345
36;2021-02-17;15;24;711;369
36;2021-02-18;22;12;733;381
36;2021-02-19;27;22;760;403
36;2021-02-20;7;19;767;422
36;2021-02-21;9;3;776;425
36;2021-02-22;5;15;781;440
36;2021-02-23;5;19;786;459
36;2021-02-24;8;17;794;476
36;2021-02-25;95;13;889;489
36;2021-02-26;156;16;1045;505
36;2021-02-27;23;12;1068;517
36;2021-02-28;0;3;1068;520
36;2021-03-01;44;17;1112;537
36;2021-03-02;54;14;1166;551
36;2021-03-03;77;27;1243;578
36;2021-03-04;104;22;1347;600
36;2021-03-05;223;11;1570;611
36;2021-03-06;66;0;1636;611
36;2021-03-07;48;0;1684;611
36;2021-03-08;49;8;1733;619
36;2021-03-09;112;7;1845;626
36;2021-03-10;81;19;1926;645
36;2021-03-11;103;23;2029;668
36;2021-03-12;213;30;2242;698
36;2021-03-13;101;3;2343;701
36;2021-03-14;14;0;2357;701
36;2021-03-15;46;4;2403;705
36;2021-03-16;17;3;2420;708
36;2021-03-17;38;4;2458;712
36;2021-03-18;14;17;2472;729
36;2021-03-19;57;9;2529;738
36;2021-03-20;70;1;2599;739
36;2021-03-21;0;0;2599;739
36;2021-03-22;41;6;2640;745
36;2021-03-23;83;2;2723;747
36;2021-03-24;116;3;2839;750
36;2021-03-25;151;11;2990;761
36;2021-03-26;155;3;3145;764
36;2021-03-27;43;4;3188;768
36;2021-03-28;4;2;3192;770
36;2021-03-29;47;16;3239;786
36;2021-03-30;38;9;3277;795
36;2021-03-31;105;9;3382;804
36;2021-04-01;104;19;3486;823
37;2020-12-28;0;0;0;0
37;2020-12-29;1;0;1;0
37;2020-12-30;0;0;1;0
37;2020-12-31;0;0;1;0
37;2021-01-01;0;0;1;0
37;2021-01-02;0;0;1;0
37;2021-01-03;0;0;1;0
37;2021-01-04;0;0;1;0
37;2021-01-05;2;0;3;0
37;2021-01-06;7;0;10;0
37;2021-01-07;16;0;26;0
37;2021-01-08;28;0;54;0
37;2021-01-09;11;0;65;0
37;2021-01-10;7;0;72;0
37;2021-01-11;36;0;108;0
37;2021-01-12;56;0;164;0
37;2021-01-13;49;0;213;0
37;2021-01-14;41;0;254;0
37;2021-01-15;71;0;325;0
37;2021-01-16;33;0;358;0
37;2021-01-17;30;0;388;0
37;2021-01-18;49;0;437;0
37;2021-01-19;82;1;519;1
37;2021-01-20;71;0;590;1
37;2021-01-21;70;0;660;1
37;2021-01-22;66;0;726;1
37;2021-01-23;9;0;735;1
37;2021-01-24;0;0;735;1
37;2021-01-25;42;2;777;3
37;2021-01-26;98;5;875;8
37;2021-01-27;85;8;960;16
37;2021-01-28;86;13;1046;29
37;2021-01-29;64;18;1110;47
37;2021-01-30;9;7;1119;54
37;2021-01-31;1;5;1120;59
37;2021-02-01;33;29;1153;88
37;2021-02-02;42;48;1195;136
37;2021-02-03;47;38;1242;174
37;2021-02-04;42;44;1284;218
37;2021-02-05;41;43;1325;261
37;2021-02-06;7;0;1332;261
37;2021-02-07;2;0;1334;261
37;2021-02-08;32;28;1366;289
37;2021-02-09;50;45;1416;334
37;2021-02-10;50;59;1466;393
37;2021-02-11;44;51;1510;444
37;2021-02-12;44;41;1554;485
37;2021-02-13;8;21;1562;506
37;2021-02-14;0;9;1562;515
37;2021-02-15;28;65;1590;580
37;2021-02-16;45;98;1635;678
37;2021-02-17;35;74;1670;752
37;2021-02-18;66;81;1736;833
37;2021-02-19;57;68;1793;901
37;2021-02-20;7;7;1800;908
37;2021-02-21;1;0;1801;908
37;2021-02-22;38;51;1839;959
37;2021-02-23;28;41;1867;1000
37;2021-02-24;74;50;1941;1050
37;2021-02-25;208;55;2149;1105
37;2021-02-26;373;73;2522;1178
37;2021-02-27;247;5;2769;1183
37;2021-02-28;7;0;2776;1183
37;2021-03-01;95;23;2871;1206
37;2021-03-02;191;33;3062;1239
37;2021-03-03;194;37;3256;1276
37;2021-03-04;313;26;3569;1302
37;2021-03-05;462;33;4031;1335
37;2021-03-06;274;3;4305;1338
37;2021-03-07;18;0;4323;1338
37;2021-03-08;114;31;4437;1369
37;2021-03-09;261;42;4698;1411
37;2021-03-10;235;48;4933;1459
37;2021-03-11;287;51;5220;1510
37;2021-03-12;504;42;5724;1552
37;2021-03-13;442;6;6166;1558
37;2021-03-14;29;0;6195;1558
37;2021-03-15;106;15;6301;1573
37;2021-03-16;57;17;6358;1590
37;2021-03-17;68;23;6426;1613
37;2021-03-18;55;41;6481;1654
37;2021-03-19;225;47;6706;1701
37;2021-03-20;227;1;6933;1702
37;2021-03-21;29;0;6962;1702
37;2021-03-22;106;38;7068;1740
37;2021-03-23;238;31;7306;1771
37;2021-03-24;234;55;7540;1826
37;2021-03-25;307;41;7847;1867
37;2021-03-26;398;39;8245;1906
37;2021-03-27;161;4;8406;1910
37;2021-03-28;33;0;8439;1910
37;2021-03-29;110;30;8549;1940
37;2021-03-30;239;34;8788;1974
37;2021-03-31;153;29;8941;2003
37;2021-04-01;254;33;9195;2036
38;2020-12-28;0;0;0;0
38;2020-12-29;0;0;0;0
38;2020-12-30;0;0;0;0
38;2020-12-31;0;0;0;0
38;2021-01-01;0;0;0;0
38;2021-01-02;0;0;0;0
38;2021-01-03;0;0;0;0
38;2021-01-04;11;0;11;0
38;2021-01-05;20;0;31;0
38;2021-01-06;31;0;62;0
38;2021-01-07;60;0;122;0
38;2021-01-08;70;0;192;0
38;2021-01-09;9;0;201;0
38;2021-01-10;0;0;201;0
38;2021-01-11;84;0;285;0
38;2021-01-12;117;0;402;0
38;2021-01-13;82;0;484;0
38;2021-01-14;108;0;592;0
38;2021-01-15;122;0;714;0
38;2021-01-16;27;0;741;0
38;2021-01-17;0;0;741;0
38;2021-01-18;61;0;802;0
38;2021-01-19;109;0;911;0
38;2021-01-20;71;0;982;0
38;2021-01-21;94;0;1076;0
38;2021-01-22;88;1;1164;1
38;2021-01-23;10;0;1174;1
38;2021-01-24;0;0;1174;1
38;2021-01-25;32;14;1206;15
38;2021-01-26;43;20;1249;35
38;2021-01-27;32;27;1281;62
38;2021-01-28;52;44;1333;106
38;2021-01-29;49;39;1382;145
38;2021-01-30;8;0;1390;145
38;2021-01-31;0;0;1390;145
38;2021-02-01;45;56;1435;201
38;2021-02-02;49;92;1484;293
38;2021-02-03;72;63;1556;356
38;2021-02-04;105;86;1661;442
38;2021-02-05;92;87;1753;529
38;2021-02-06;9;6;1762;535
38;2021-02-07;0;0;1762;535
38;2021-02-08;43;46;1805;581
38;2021-02-09;132;80;1937;661
38;2021-02-10;124;66;2061;727
38;2021-02-11;151;63;2212;790
38;2021-02-12;113;66;2325;856
38;2021-02-13;29;9;2354;865
38;2021-02-14;0;0;2354;865
38;2021-02-15;54;42;2408;907
38;2021-02-16;72;66;2480;973
38;2021-02-17;105;63;2585;1036
38;2021-02-18;114;77;2699;1113
38;2021-02-19;86;71;2785;1184
38;2021-02-20;11;13;2796;1197
38;2021-02-21;0;0;2796;1197
38;2021-02-22;60;40;2856;1237
38;2021-02-23;94;45;2950;1282
38;2021-02-24;103;43;3053;1325
38;2021-02-25;334;58;3387;1383
38;2021-02-26;709;49;4096;1432
38;2021-02-27;334;10;4430;1442
38;2021-02-28;11;0;4441;1442
38;2021-03-01;283;59;4724;1501
38;2021-03-02;668;64;5392;1565
38;2021-03-03;539;56;5931;1621
38;2021-03-04;890;105;6821;1726
38;2021-03-05;1138;88;7959;1814
38;2021-03-06;564;2;8523;1816
38;2021-03-07;22;0;8545;1816
38;2021-03-08;282;33;8827;1849
38;2021-03-09;581;74;9408;1923
38;2021-03-10;474;78;9882;2001
38;2021-03-11;796;105;10678;2106
38;2021-03-12;1193;89;11871;2195
38;2021-03-13;615;3;12486;2198
38;2021-03-14;57;0;12543;2198
38;2021-03-15;282;50;12825;2248
38;2021-03-16;127;72;12952;2320
38;2021-03-17;145;66;13097;2386
38;2021-03-18;180;65;13277;2451
38;2021-03-19;458;70;13735;2521
38;2021-03-20;250;3;13985;2524
38;2021-03-21;26;0;14011;2524
38;2021-03-22;326;52;14337;2576
38;2021-03-23;593;94;14930;2670
38;2021-03-24;451;96;15381;2766
38;2021-03-25;750;89;16131;2855
38;2021-03-26;919;79;17050;2934
38;2021-03-27;377;21;17427;2955
38;2021-03-28;61;0;17488;2955
38;2021-03-29;353;91;17841;3046
38;2021-03-30;620;144;18461;3190
38;2021-03-31;410;92;18871;3282
38;2021-04-01;518;119;19389;3401
39;2020-12-28;0;0;0;0
39;2020-12-29;0;0;0;0
39;2020-12-30;0;0;0;0
39;2020-12-31;0;0;0;0
39;2021-01-01;0;0;0;0
39;2021-01-02;0;0;0;0
39;2021-01-03;0;0;0;0
39;2021-01-04;0;0;0;0
39;2021-01-05;0;0;0;0
39;2021-01-06;0;0;0;0
39;2021-01-07;22;0;22;0
39;2021-01-08;68;0;90;0
39;2021-01-09;21;0;111;0
39;2021-01-10;0;0;111;0
39;2021-01-11;46;0;157;0
39;2021-01-12;41;0;198;0
39;2021-01-13;51;0;249;0
39;2021-01-14;41;0;290;0
39;2021-01-15;35;0;325;0
39;2021-01-16;10;1;335;1
39;2021-01-17;0;0;335;1
39;2021-01-18;35;0;370;1
39;2021-01-19;49;0;419;1
39;2021-01-20;47;0;466;1
39;2021-01-21;58;0;524;1
39;2021-01-22;55;0;579;1
39;2021-01-23;15;0;594;1
39;2021-01-24;0;0;594;1
39;2021-01-25;29;0;623;1
39;2021-01-26;33;2;656;3
39;2021-01-27;38;0;694;3
39;2021-01-28;36;26;730;29
39;2021-01-29;34;43;764;72
39;2021-01-30;11;12;775;84
39;2021-01-31;0;0;775;84
39;2021-02-01;25;26;800;110
39;2021-02-02;36;28;836;138
39;2021-02-03;30;50;866;188
39;2021-02-04;29;45;895;233
39;2021-02-05;18;29;913;262
39;2021-02-06;10;9;923;271
39;2021-02-07;0;0;923;271
39;2021-02-08;23;25;946;296
39;2021-02-09;20;23;966;319
39;2021-02-10;11;34;977;353
39;2021-02-11;36;42;1013;395
39;2021-02-12;32;30;1045;425
39;2021-02-13;9;5;1054;430
39;2021-02-14;0;0;1054;430
39;2021-02-15;9;30;1063;460
39;2021-02-16;5;27;1068;487
39;2021-02-17;2;26;1070;513
39;2021-02-18;11;41;1081;554
